Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:48:02.775,ff:bd:0d:cb:d7:a7, 2085-97-187 249:210:250:-110, -0.784, -0.647, -0.054, 3.174, -0.732, -109.436, -3.757, 53.454, 106.024, 92.900, -23.720, -29.000, 24.32, -0.07126, 0.65247, 0.32114, -0.68262,
 13:48:02.775,ff:bd:0d:cb:d7:a7, 2085-97-126 250:110:250:-106, -0.688, -0.647, -0.054, 3.174, -0.732, -109.436, -3.757, 53.454, 106.024, 92.900, -23.720, -29.000, 24.32, -0.07126, 0.65247, 0.32114, -0.68262,
 13:48:02.819,f9:a2:89:42:44:2c, 2085-97-189 253:08:249:-762, -0.32, -0.87, -0.394, 24.963, -26.917, 38.391, -22.225, -27.103, -63.479, -35.200, 2.140, 26.100, 24.36, 0.50699, -0.67606, 0.49731, -0.19623,
 13:48:02.849,f9:a2:89:42:44:2c, 2085-97-05 253:47:249:-618, -0.415, -0.867, -0.347, 28.564, -30.823, 44.006, -19.188, -22.264, -62.342, -35.200, 2.140, 26.100, 24.36, 0.50699, -0.67606, 0.49731, -0.19623,
 13:48:02.864,ff:bd:0d:cb:d7:a7, 2085-97-126 250:110:250:-106, -0.628, -0.696, -0.052, 3.174, -0.549, -108.154, -2.977, 47.983, 106.815, 92.900, -23.720, -29.000, 24.32, -0.07126, 0.65247, 0.32114, -0.68262,
 13:48:02.896,ff:bd:0d:cb:d7:a7, 2085-97-249 250:221:249:-091, -0.628, -0.767, -0.044, 2.869, -0.366, -106.873, -2.368, 42.594, 107.419, 92.900, -23.720, -29.000, 24.32, -0.07126, 0.65247, 0.32114, -0.68262,
 13:48:02.896,ff:bd:0d:cb:d7:a7, 2085-97-178 251:131:249:-087, -0.538, -0.767, -0.044, 2.869, -0.366, -106.873, -2.368, 42.594, 107.419, 92.900, -23.720, -29.000, 24.32, -0.07126, 0.65247, 0.32114, -0.68262,
 13:48:02.896,ff:bd:0d:cb:d7:a7, 2085-113-58 00:90:45:-1652, -0.538, -0.811, -0.042, 3.052, -0.427, -104.736, -1.884, 37.271, 107.908, 92.900, -23.720, -29.000, 24.32, -0.07126, 0.65247, 0.32114, -0.68262,
 13:48:02.911,f9:a2:89:42:44:2c, 2085-113-58 00:136:240:-093, -0.456, -0.843, -0.263, 30.212, -32.593, 46.814, -15.546, -16.924, -60.694, -26.400, -0.620, 31.700, 24.36, 0.50699, -0.67606, 0.49731, -0.19623,
 13:48:02.954,ff:bd:0d:cb:d7:a7, 2085-113-58 00:90:45:-1652, -0.489, -0.811, -0.042, 3.052, -0.427, -104.736, -1.884, 37.271, 107.908, 77.400, -11.013, -47.100, 24.32, -0.07126, 0.65247, 0.32114, -0.68262,
 13:48:02.984,ff:bd:0d:cb:d7:a7, 2085-97-23 252:05:249:-085, -0.489, -0.873, -0.042, 3.296, -0.793, -107.544, -1.478, 31.954, 108.32, 77.400, -11.013, -47.100, 24.32, -0.07126, 0.65247, 0.32114, -0.68262,
 13:48:02.984,ff:bd:0d:cb:d7:a7, 2085-97-242 252:211:248:-079, -0.382, -0.873, -0.042, 3.296, -0.793, -107.544, -1.478, 31.954, 108.32, 77.400, -11.013, -47.100, 24.32, -0.07126, 0.65247, 0.32114, -0.68262,
 13:48:02.984,ff:bd:0d:cb:d7:a7, 2085-113-81 00:27:222:17490, -0.382, -0.897, -0.039, 3.723, -0.854, -110.657, -1.11, 26.439, 108.693, 77.400, -11.013, -47.100, 24.32, -0.07126, 0.65247, 0.32114, -0.68262,
 13:48:03.030,f9:a2:89:42:44:2c, 2085-113-81 00:87:78:-19317, -0.489, -0.832, -0.23, 30.701, -32.959, 47.424, -13.53, -14.211, -59.667, -26.400, -0.620, 31.700, 24.36, 0.61203, -0.58951, 0.51309, -0.12048,
 13:48:03.074,ff:bd:0d:cb:d7:a7, 2085-113-81 00:27:222:17490, -0.308, -0.897, -0.039, 3.723, -0.854, -110.657, -1.11, 26.439, 108.693, 77.400, -11.013, -47.100, 24.32, -0.2648, 0.53375, 0.48474, -0.64023,
 13:48:03.089,f9:a2:89:42:44:2c, 2085-97-157 251:177:249:-290, -0.59, -0.821, -0.201, 32.41, -34.729, 49.988, -11.327, -11.437, -58.447, -26.400, -0.620, 31.700, 24.36, 0.61203, -0.58951, 0.51309, -0.12048,
 13:48:03.104,ff:bd:0d:cb:d7:a7, 2085-97-138 253:135:248:-069, -0.308, -0.934, -0.034, 3.418, -0.793, -113.647, -0.797, 20.814, 109.006, 77.400, -11.013, -47.100, 24.32, -0.2648, 0.53375, 0.48474, -0.64023,
 13:48:03.104,ff:bd:0d:cb:d7:a7, 2085-97-115 254:122:248:-064, -0.194, -0.934, -0.034, 3.418, -0.793, -113.647, -0.797, 20.814, 109.006, 77.400, -11.013, -47.100, 24.32, -0.2648, 0.53375, 0.48474, -0.64023,
 13:48:03.134,ff:bd:0d:cb:d7:a7, 2085-97-115 254:122:248:-064, -0.094, -0.94, -0.031, 3.418, -0.793, -116.089, -0.516, 15.024, 109.303, 77.400, -11.013, -47.100, 24.32, -0.2648, 0.53375, 0.48474, -0.64023,
 13:48:03.195,ff:bd:0d:cb:d7:a7, 2085-97-64 255:104:248:-056, -0.094, -0.949, -0.027, 3.662, -0.977, -121.765, -0.264, 9.014, 109.561, 77.400, -11.013, -47.100, 24.32, -0.2648, 0.53375, 0.48474, -0.64023,
 13:48:03.195,ff:bd:0d:cb:d7:a7, 2085-97-28 00:123:248:-057, 0.014, -0.949, -0.027, 3.662, -0.977, -121.765, -0.264, 9.014, 109.561, 77.400, -11.013, -47.100, 24.32, -0.2648, 0.53375, 0.48474, -0.64023,
 13:48:03.195,ff:bd:0d:cb:d7:a7, 2085-113-58 00:165:30:-917, 0.014, -0.94, -0.028, 3.906, -0.671, -125.488, -0.033, 2.769, 109.814, 77.400, -11.013, -47.100, 24.32, -0.2648, 0.53375, 0.48474, -0.64023,
 13:48:03.239,f9:a2:89:42:44:2c, 2085-97-231 250:23:250:-098, -0.683, -0.766, -0.095, 32.104, -34.546, 49.5, -6.334, -5.878, -55.404, -9.900, 6.413, 36.100, 24.36, 0.61203, -0.58951, 0.51309, -0.12048,
 13:48:03.254,ff:bd:0d:cb:d7:a7, 2085-113-58 00:165:30:-917, 0.117, -0.94, -0.028, 3.906, -0.671, -125.488, -0.033, 2.769, 109.814, 52.300, -6.113, -59.600, 24.32, -0.2648, 0.53375, 0.48474, -0.64023,
 13:48:03.254,ff:bd:0d:cb:d7:a7, 2085-113-81 00:68:200:12248, 0.117, -0.926, -0.026, 4.089, -0.61, -130.676, 0.181, -3.73, 110.039, 52.300, -6.113, -59.600, 24.32, -0.2648, 0.53375, 0.48474, -0.64023,
 13:48:03.254,ff:bd:0d:cb:d7:a7, 2085-113-81 00:68:200:12248, 0.117, -0.926, -0.026, 4.089, -0.61, -130.676, 0.181, -3.73, 110.039, 52.300, -6.113, -59.600, 24.32, -0.2648, 0.53375, 0.48474, -0.64023,
 13:48:03.298,f9:a2:89:42:44:2c, 2085-97-62 250:135:250:085, -0.752, -0.71, 0.006, 28.076, -30.334, 43.701, -0.901, -0.857, -51.713, -9.900, 6.413, 36.100, 24.36, 0.70786, -0.48083, 0.51611, -0.03555,
 13:48:03.314,ff:bd:0d:cb:d7:a7, 2085-113-81 00:68:200:12248, 0.217, -0.926, -0.026, 4.089, -0.61, -130.676, 0.181, -3.73, 110.039, 52.300, -6.113, -59.600, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.343,ff:bd:0d:cb:d7:a7, 2085-97-188 01:186:248:-035, 0.217, -0.909, -0.017, 4.15, -0.671, -133.85, 0.385, -10.404, 110.264, 52.300, -6.113, -59.600, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.343,ff:bd:0d:cb:d7:a7, 2085-97-203 02:33:249:-021, 0.349, -0.909, -0.017, 4.15, -0.671, -133.85, 0.385, -10.404, 110.264, 52.300, -6.113, -59.600, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.374,ff:bd:0d:cb:d7:a7, 2085-97-203 02:33:249:-021, 0.469, -0.859, -0.01, 4.089, -0.977, -133.972, 0.566, -17.172, 110.468, 52.300, -6.113, -59.600, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.419,f9:a2:89:42:44:2c, 2085-97-212 249:215:250:191, -0.789, -0.661, 0.07, 19.165, -20.752, 29.48, 4.037, 2.889, -48.098, -9.900, 6.413, 36.100, 24.36, 0.70786, -0.48083, 0.51611, -0.03555,
 13:48:03.464,ff:bd:0d:cb:d7:a7, 2085-97-192 03:168:249:-017, 0.469, -0.793, -0.008, 4.089, -0.916, -133.484, 0.736, -23.901, 110.671, 52.300, -6.113, -59.600, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.464,ff:bd:0d:cb:d7:a7, 2085-97-136 04:35:250:-016, 0.566, -0.793, -0.008, 4.089, -0.916, -133.484, 0.736, -23.901, 110.671, 52.300, -6.113, -59.600, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.494,ff:bd:0d:cb:d7:a7, 2085-97-136 04:35:250:-016, 0.645, -0.733, -0.008, 3.967, -0.671, -129.944, 0.895, -30.553, 110.852, 52.300, -6.113, -59.600, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.494,ff:bd:0d:cb:d7:a7, 2085-113-58 00:90:15:-1130, 0.645, -0.664, -0.004, 4.089, -1.099, -130.554, 1.038, -37.172, 111.044, 52.300, -6.113, -59.600, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.494,ff:bd:0d:cb:d7:a7, 2085-113-58 00:90:15:-1130, 0.645, -0.664, -0.004, 4.089, -1.099, -130.554, 1.038, -37.172, 111.044, 52.300, -6.113, -59.600, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.539,f9:a2:89:42:44:2c, 2085-97-191 249:233:250:235, -0.782, -0.633, 0.121, 5.127, -6.104, 8.423, 6.828, 4.719, -45.95, -4.800, 2.267, 35.800, 24.36, 0.70786, -0.48083, 0.51611, -0.03555,
 13:48:03.554,ff:bd:0d:cb:d7:a7, 2085-113-58 00:90:15:-1130, 0.703, -0.664, -0.004, 4.089, -1.099, -130.554, 1.038, -37.172, 111.044, 26.200, -7.533, -52.200, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.554,ff:bd:0d:cb:d7:a7, 2085-113-81 00:124:179:4449, 0.703, -0.601, -0.004, 3.845, -0.732, -128.54, 1.176, -43.649, 111.204, 26.200, -7.533, -52.200, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.554,ff:bd:0d:cb:d7:a7, 2085-113-81 00:124:179:4449, 0.703, -0.601, -0.004, 3.845, -0.732, -128.54, 1.176, -43.649, 111.204, 26.200, -7.533, -52.200, 24.32, -0.43542, 0.37378, 0.60858, -0.54794,
 13:48:03.585,ff:bd:0d:cb:d7:a7, 2085-113-81 00:124:179:4449, 0.819, -0.601, -0.004, 3.845, -0.732, -128.54, 1.176, -43.649, 111.204, 26.200, -7.533, -52.200, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.599,f9:a2:89:42:44:2c, 2085-97-228 249:192:250:192, -0.739, -0.637, 0.104, -6.775, 6.714, -10.01, 6.652, 4.625, -46.055, -4.800, 2.267, 35.800, 24.36, 0.70786, -0.48083, 0.51611, -0.03555,
 13:48:03.659,f9:a2:89:42:44:2c, 2085-113-81 00:144:91:-15437, -0.716, -0.672, 0.062, -15.869, 15.991, -23.376, 4.136, 2.983, -47.906, -4.800, 2.267, 35.800, 24.36, 0.71533, -0.4711, 0.51526, -0.02707,
 13:48:03.675,ff:bd:0d:cb:d7:a7, 2085-97-142 06:39:252:-007, 0.819, -0.481, -0.003, 3.723, -0.732, -124.146, 1.307, -50.026, 111.379, 26.200, -7.533, -52.200, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.675,ff:bd:0d:cb:d7:a7, 2085-97-237 06:228:252:-006, 0.866, -0.481, -0.003, 3.723, -0.732, -124.146, 1.307, -50.026, 111.379, 26.200, -7.533, -52.200, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.704,ff:bd:0d:cb:d7:a7, 2085-97-237 06:228:252:-006, 0.902, -0.389, -0.003, 3.906, -0.793, -125.305, 1.434, -56.354, 111.533, 26.200, -7.533, -52.200, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.737,ff:bd:0d:cb:d7:a7, 2085-97-56 07:164:253:-009, 0.902, -0.295, -0.004, 3.906, -0.732, -122.437, 1.566, -62.606, 111.698, 26.200, -7.533, -52.200, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.737,ff:bd:0d:cb:d7:a7, 2085-97-98 07:92:254:005, 0.923, -0.295, -0.004, 3.906, -0.732, -122.437, 1.566, -62.606, 111.698, 26.200, -7.533, -52.200, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.749,f9:a2:89:42:44:2c, 2085-97-118 250:90:250:007, -0.683, -0.688, 0.036, -18.372, 18.86, -27.71, 2.357, 1.719, -49.202, -4.800, 2.267, 35.800, 24.36, 0.71533, -0.4711, 0.51526, -0.02707,
 13:48:03.793,ff:bd:0d:cb:d7:a7, 2085-97-98 07:92:254:005, 0.91, -0.205, 0.002, 3.906, -0.793, -123.23, 1.703, -68.846, 111.835, 26.200, -7.533, -52.200, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.793,ff:bd:0d:cb:d7:a7, 2085-113-58 00:218:07:-1443, 0.91, -0.127, 0.001, 3.784, -0.854, -125.671, 1.879, -75.048, 111.956, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.839,f9:a2:89:42:44:2c, 2085-97-221 250:07:250:-110, -0.604, -0.717, -0.009, -24.17, 24.536, -36.194, -1.769, -1.56, -52.108, -4.800, 2.267, 35.800, 24.36, 0.71533, -0.4711, 0.51526, -0.02707,
 13:48:03.855,ff:bd:0d:cb:d7:a7, 2085-113-58 00:218:07:-1443, 0.91, -0.127, 0.001, 3.784, -0.854, -125.671, 1.879, -75.048, 111.956, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.855,ff:bd:0d:cb:d7:a7, 2085-97-173 07:21:00:-001, 0.959, -0.127, 0.001, 3.784, -0.854, -125.671, 1.879, -75.048, 111.956, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.855,ff:bd:0d:cb:d7:a7, 2085-113-81 00:47:168:-3467, 0.959, 0.01, 0, 3.662, -0.793, -125.183, 2.131, -81.37, 111.967, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.900,f9:a2:89:42:44:2c, 2085-113-58 00:146:245:729, -0.566, -0.77, -0.093, -27.771, 28.32, -41.443, -6.158, -5.647, -55.003, -17.800, 4.860, 35.500, 24.36, 0.71533, -0.4711, 0.51526, -0.02707,
 13:48:03.914,ff:bd:0d:cb:d7:a7, 2085-113-81 00:47:168:-3467, 0.969, 0.01, 0, 3.662, -0.793, -125.183, 2.131, -81.37, 111.967, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.943,ff:bd:0d:cb:d7:a7, 2085-97-192 07:16:01:-008, 0.969, 0.133, -0.004, 3.845, -0.854, -125.793, 4.219, -87.704, 110.193, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.943,ff:bd:0d:cb:d7:a7, 2085-97-164 07:246:01:-008, 0.955, 0.133, -0.004, 3.845, -0.854, -125.793, 4.219, -87.704, 110.193, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:03.958,f9:a2:89:42:44:2c, 2085-113-81 00:121:81:-18571, -0.528, -0.789, -0.131, -28.442, 29.297, -42.786, -8.355, -7.96, -56.365, -17.800, 4.860, 35.500, 24.36, 0.63651, -0.56674, 0.51364, -0.09866,
 13:48:04.064,ff:bd:0d:cb:d7:a7, 2085-97-164 07:246:01:-008, 0.929, 0.245, -0.004, 3.906, -0.732, -124.146, -178.489, -83.595, -66.813, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:04.064,ff:bd:0d:cb:d7:a7, 2085-97-111 07:213:02:-008, 0.929, 0.354, -0.004, 4.028, -0.732, -124.817, -178.127, -77.261, -66.841, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:04.064,ff:bd:0d:cb:d7:a7, 2085-97-23 07:126:03:-006, 0.886, 0.354, -0.004, 4.028, -0.732, -124.817, -178.127, -77.261, -66.841, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:04.080,f9:a2:89:42:44:2c, 2085-97-252 251:128:249:-389, -0.449, -0.804, -0.169, -29.48, 30.334, -44.434, -10.514, -10.415, -57.64, -17.800, 4.860, 35.500, 24.36, 0.63651, -0.56674, 0.51364, -0.09866,
 13:48:04.095,ff:bd:0d:cb:d7:a7, 2085-97-23 07:126:03:-006, 0.842, 0.437, -0.003, 3.662, -0.854, -122.07, -177.946, -71.021, -66.72, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:04.095,ff:bd:0d:cb:d7:a7, 2085-113-58 00:201:09:-2722, 0.842, 0.537, -0.009, 3.662, -0.793, -119.873, -177.803, -64.913, -66.495, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:04.095,ff:bd:0d:cb:d7:a7, 2085-113-58 00:201:09:-2722, 0.842, 0.537, -0.009, 3.662, -0.793, -119.873, -177.803, -64.913, -66.495, 13.400, -9.620, -36.000, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:04.109,f9:a2:89:42:44:2c, 2085-97-192 252:55:249:-569, -0.364, -0.833, -0.242, -30.518, 31.128, -45.776, -14.601, -15.579, -59.832, -17.800, 4.860, 35.500, 24.36, 0.63651, -0.56674, 0.51364, -0.09866,
 13:48:04.155,ff:bd:0d:cb:d7:a7, 2085-113-58 00:201:09:-2722, 0.761, 0.537, -0.009, 3.662, -0.793, -119.873, -177.803, -64.913, -66.495, 16.700, -18.147, -2.500, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:04.155,ff:bd:0d:cb:d7:a7, 2085-113-81 00:09:166:-10872, 0.761, 0.611, -0.012, 3.723, -0.793, -121.277, -177.676, -58.843, -66.292, 16.700, -18.147, -2.500, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:04.155,ff:bd:0d:cb:d7:a7, 2085-113-81 00:09:166:-10872, 0.761, 0.611, -0.012, 3.723, -0.793, -121.277, -177.676, -58.843, -66.292, 16.700, -18.147, -2.500, 24.32, -0.59778, 0.13577, 0.69476, -0.37607,
 13:48:04.183,ff:bd:0d:cb:d7:a7, 2085-113-81 00:09:166:-10872, 0.729, 0.611, -0.012, 3.723, -0.793, -121.277, -177.676, -58.843, -66.292, 16.700, -18.147, -2.500, 24.32, -0.70285, -0.33179, 0.62778, 0.04089,
 13:48:04.199,f9:a2:89:42:44:2c, 2085-113-58 00:230:236:293, -0.319, -0.856, -0.312, -28.809, 29.541, -43.152, -18.215, -20.72, -61.501, -32.600, 1.953, 29.500, 24.36, 0.63651, -0.56674, 0.51364, -0.09866,
 13:48:04.260,f9:a2:89:42:44:2c, 2085-113-81 00:161:69:-21331, -0.277, -0.864, -0.351, -28.625, 29.175, -42.786, -19.874, -23.253, -62.177, -32.600, 1.953, 29.500, 24.36, 0.54398, -0.65097, 0.50156, -0.16919,
 13:48:04.274,ff:bd:0d:cb:d7:a7, 2085-97-214 05:170:05:-027, 0.729, 0.708, -0.013, 3.479, -0.854, -117.859, -177.539, -52.811, -66.209, 16.700, -18.147, -2.500, 24.32, -0.70285, -0.33179, 0.62778, 0.04089,
 13:48:04.274,ff:bd:0d:cb:d7:a7, 2085-97-26 05:61:06:-043, 0.638, 0.708, -0.013, 3.479, -0.854, -117.859, -177.539, -52.811, -66.209, 16.700, -18.147, -2.500, 24.32, -0.70285, -0.33179, 0.62778, 0.04089,
 13:48:04.304,ff:bd:0d:cb:d7:a7, 2085-97-26 05:61:06:-043, 0.561, 0.78, -0.021, 3.723, -0.793, -119.995, -177.413, -46.807, -66.116, 16.700, -18.147, -2.500, 24.32, -0.70285, -0.33179, 0.62778, 0.04089,
 13:48:04.334,ff:bd:0d:cb:d7:a7, 2085-97-124 04:215:06:-050, 0.561, 0.855, -0.024, 3.906, -0.549, -121.826, -177.275, -40.677, -66.006, 16.700, -18.147, -2.500, 24.32, -0.70285, -0.33179, 0.62778, 0.04089,
 13:48:04.334,ff:bd:0d:cb:d7:a7, 2085-97-203 03:99:07:-056, 0.474, 0.855, -0.024, 3.906, -0.549, -121.826, -177.275, -40.677, -66.006, 16.700, -18.147, -2.500, 24.32, -0.70285, -0.33179, 0.62778, 0.04089,
 13:48:04.348,f9:a2:89:42:44:2c, 2085-97-18 254:10:249:-818, -0.206, -0.875, -0.378, -26.733, 27.527, -40.039, -21.407, -25.703, -62.743, -32.600, 1.953, 29.500, 24.36, 0.54398, -0.65097, 0.50156, -0.16919,
 13:48:04.393,ff:bd:0d:cb:d7:a7, 2085-97-203 03:99:07:-056, 0.364, 0.923, -0.027, 3.784, -0.732, -124.634, -177.138, -34.376, -65.891, 16.700, -18.147, -2.500, 24.32, -0.70285, -0.33179, 0.62778, 0.04089,
 13:48:04.393,ff:bd:0d:cb:d7:a7, 2085-113-58 00:145:20:-3530, 0.364, 0.956, -0.031, 3.784, -0.732, -124.084, -176.995, -28.092, -65.759, 16.700, -18.147, -2.500, 24.32, -0.70285, -0.33179, 0.62778, 0.04089,
 13:48:04.440,f9:a2:89:42:44:2c, 2085-97-185 254:17:249:-930, -0.122, -0.861, -0.421, -26.062, 26.55, -38.879, -24.258, -30.454, -63.622, -32.600, 1.953, 29.500, 24.36, 0.54398, -0.65097, 0.50156, -0.16919,
 13:48:04.455,ff:bd:0d:cb:d7:a7, 2085-113-58 00:145:20:-3530, 0.364, 0.956, -0.031, 3.784, -0.732, -124.084, -176.995, -28.092, -65.759, 35.100, -23.533, 26.100, 24.32, -0.70285, -0.33179, 0.62778, 0.04089,
 13:48:04.455,ff:bd:0d:cb:d7:a7, 2085-97-56 02:06:08:-064, 0.277, 0.956, -0.031, 3.784, -0.732, -124.084, -176.995, -28.092, -65.759, 35.100, -23.533, 26.100, 24.32, -0.70285, -0.33179, 0.62778, 0.04089,
 13:48:04.455,ff:bd:0d:cb:d7:a7, 2085-113-81 00:17:173:-17089, 0.277, 1.003, -0.031, 3.784, -0.854, -123.413, -176.841, -21.808, -65.627, 35.100, -23.533, 26.100, 24.32, -0.70285, -0.33179, 0.62778, 0.04089,
 13:48:04.515,ff:bd:0d:cb:d7:a7, 2085-113-81 00:17:173:-17089, 0.14, 1.003, -0.031, 3.784, -0.854, -123.413, -176.841, -21.808, -65.627, 35.100, -23.533, 26.100, 24.32, -0.64792, -0.52151, 0.49234, 0.25635,
 13:48:04.529,f9:a2:89:42:44:2c, 2085-113-58 00:39:232:089, -0.079, -0.864, -0.476, -22.949, 23.315, -34.241, -26.779, -34.871, -64.221, -40.700, 0.593, 22.500, 24.36, 0.54398, -0.65097, 0.50156, -0.16919,
 13:48:04.545,ff:bd:0d:cb:d7:a7, 2085-97-30 01:29:08:-076, 0.14, 1.014, -0.037, 3.906, -0.854, -125.854, -176.682, -15.584, -65.473, 35.100, -23.533, 26.100, 24.32, -0.64792, -0.52151, 0.49234, 0.25635,
 13:48:04.545,ff:bd:0d:cb:d7:a7, 2085-97-144 00:109:08:-084, 0.07, 1.014, -0.037, 3.906, -0.854, -125.854, -176.682, -15.584, -65.473, 35.100, -23.533, 26.100, 24.32, -0.64792, -0.52151, 0.49234, 0.25635,
 13:48:04.560,f9:a2:89:42:44:2c, 2085-113-81 00:60:56:-23656, -0.05, -0.871, -0.509, -20.203, 20.447, -30.09, -27.85, -36.804, -64.418, -40.700, 0.593, 22.500, 24.36, 0.43933, -0.72192, 0.47916, -0.23685,
 13:48:04.605,ff:bd:0d:cb:d7:a7, 2085-97-144 00:109:08:-084, -0.056, 1.053, -0.041, 3.784, -0.854, -123.718, -176.506, -9.267, -65.314, 35.100, -23.533, 26.100, 24.32, -0.64792, -0.52151, 0.49234, 0.25635,
 13:48:04.664,ff:bd:0d:cb:d7:a7, 2085-97-142 255:103:08:-097, -0.056, 1.05, -0.047, 3.906, -0.793, -125.305, -176.314, -2.977, -65.132, 35.100, -23.533, 26.100, 24.32, -0.64792, -0.52151, 0.49234, 0.25635,
 13:48:04.664,ff:bd:0d:cb:d7:a7, 2085-97-193 254:93:08:-102, -0.156, 1.05, -0.047, 3.906, -0.793, -125.305, -176.314, -2.977, -65.132, 35.100, -23.533, 26.100, 24.32, -0.64792, -0.52151, 0.49234, 0.25635,
 13:48:04.664,ff:bd:0d:cb:d7:a7, 2085-113-58 00:79:41:-4764, -0.156, 1.045, -0.05, 3.784, -0.671, -124.451, -176.105, 3.351, -64.935, 35.100, -23.533, 26.100, 24.32, -0.64792, -0.52151, 0.49234, 0.25635,
 13:48:04.679,f9:a2:89:42:44:2c, 2085-97-207 255:28:249:-1101, -0.001, -0.864, -0.522, -18.433, 18.677, -27.466, -28.812, -38.546, -64.561, -40.700, 0.593, 22.500, 24.36, 0.43933, -0.72192, 0.47916, -0.23685,
 13:48:04.725,ff:bd:0d:cb:d7:a7, 2085-113-58 00:79:41:-4764, -0.259, 1.045, -0.05, 3.784, -0.671, -124.451, -176.105, 3.351, -64.935, 70.500, -31.760, 39.600, 24.32, -0.64792, -0.52151, 0.49234, 0.25635,
 13:48:04.725,ff:bd:0d:cb:d7:a7, 2085-113-81 00:223:186:-21194, -0.259, 1.03, -0.051, 3.845, -0.671, -125, -175.864, 9.723, -64.709, 70.500, -31.760, 39.600, 24.32, -0.64792, -0.52151, 0.49234, 0.25635,
 13:48:04.725,ff:bd:0d:cb:d7:a7, 2085-113-81 00:223:186:-21194, -0.259, 1.03, -0.051, 3.845, -0.671, -125, -175.864, 9.723, -64.709, 70.500, -31.760, 39.600, 24.32, -0.64792, -0.52151, 0.49234, 0.25635,
 13:48:04.755,ff:bd:0d:cb:d7:a7, 2085-113-81 00:223:186:-21194, -0.388, 1.03, -0.051, 3.845, -0.671, -125, -175.864, 9.723, -64.709, 70.500, -31.760, 39.600, 24.32, -0.54007, -0.64679, 0.32562, 0.42877,
 13:48:04.770,f9:a2:89:42:44:2c, 2085-97-23 00:62:249:-1127, 0.029, -0.853, -0.547, -13.489, 13.428, -19.958, -30.366, -41.396, -64.737, -40.700, 0.593, 22.500, 24.36, 0.43933, -0.72192, 0.47916, -0.23685,
 13:48:04.785,ff:bd:0d:cb:d7:a7, 2085-97-230 252:216:07:-119, -0.388, 0.98, -0.058, 3.906, -0.854, -124.023, -175.594, 15.991, -64.457, 70.500, -31.760, 39.600, 24.32, -0.54007, -0.64679, 0.32562, 0.42877,
