Time,Hall,RPM,EncoderAngularVelocity,BNO1GyroX,BNO1GyroY,BNO1GyroZ,BNO1AngleX,BNO1AngleY,BNO1AngleZ,BNO2GyroX,BNO2GyroY,BNO2GyroZ,BNO2AngleX,BNO2AngleY,BNO2AngleZ,MPUGyroX,MPUGyroY,MPUGyroZ,MPUAngleX,MPUAngleY,MPUAngleZ
8970,1,0,0,-50.5625,-0.9375,-0.0625,1.4375,-2.125,-11.25,-78.8125,0.6875,0,0.1875,-2.3125,-8.625,-1.87462520599365,51.4341354370117,-0.130595624446869,1.08626449108124,-29.1645469665527,-17.9133853912354
8990,1,0,0,-52.5,-1.1875,-0.125,1.4375,-2.125,-10.25,-77.1875,0.5625,0.125,0.125,-2.3125,-6.375,-1.56928157806396,55.7394790649414,0.663297533988953,1.04169976711273,-28.3218479156494,-17.9029140472412
9012,1,0,0,-56.1875,-0.5625,0.25,1.4375,-2.125,-9.1875,-77.8125,0.75,0,0.0625,-2.3125,-4.875,-1.99676275253296,58.0906295776367,-0.23746582865715,1.07860326766968,-27.1733932495117,-17.8958702087402
9034,1,0,0,-58.75,-1.0625,-0.1875,1.375,-2.0625,-7.5,-76.0625,0.625,0.1875,0.0625,-2.3125,-3.4375,-1.92042684555054,61.7089462280273,-0.268000185489655,0.97900527715683,-26.0499496459961,-17.903995513916
9054,1,0,0,-61.9375,-1.1875,-0.75,1.375,-2.0625,-6.25,-74.9375,0.75,-0.25,0,-2.375,-1.9375,-1.6303505897522,62.7318496704102,0.525892972946167,0.876574277877808,-24.7539443969727,-17.9052276611328
9075,0,0,0,-63.875,-1.5,-0.75,1.375,-2,-5,-72.25,0.4375,0.125,0,-2.375,-0.5625,-1.44714450836182,67.098258972168,0.541160106658936,0.861144065856934,-23.6206741333008,-17.9006423950195
9097,0,0,0,-68.5,-0.6875,-0.375,1.375,-2,-3.75,-71.375,0.75,-0.1875,359.9375,-2.375,0.8125,-3.24867105484009,66.3501739501953,-0.634412407875061,0.922908306121826,-21.9559650421143,-17.9116592407227
9118,0,0,0,-68.6875,-2.1875,-0.9375,1.375,-1.9375,-2.375,-66.5,0.3125,0.125,359.9375,-2.375,2.125,-1.50821304321289,67.8310852050781,0.281618118286133,0.70020318031311,-20.5069122314453,-17.9126625061035
9140,0,0,0,-70.125,-0.5625,-0.5625,1.3125,-1.9375,-1.0625,-63.125,1.125,-0.1875,359.9375,-2.375,3.3125,-3.11126661300659,66.0753631591797,-0.390137583017349,0.765668153762817,-18.791410446167,-17.9055671691895
9162,1,0,0,-68.375,-1.9375,-0.4375,1.3125,-1.9375,0.25,-56.1875,0.3125,0.1875,359.875,-2.375,5,-2.27157163619995,66.9150543212891,-0.527542173862457,0.722547054290771,-17.1011047363281,-17.9123039245605
9182,1,0,0,-69.5625,-0.9375,-0.75,1.3125,-1.875,1.5625,-49,0.25,0.0625,359.875,-2.375,6,-2.86699151992798,65.113525390625,-0.222198665142059,0.675893306732178,-15.5844459533691,-17.913236618042
9203,1,0,0,-67.5,-1.875,-0.6875,1.3125,-1.875,2.875,-43.875,0.5625,-0.1875,359.8125,-2.375,6.875,-1.8593578338623,64.3348999023438,0.373221158981323,0.640681743621826,-13.9454622268677,-17.9174900054932
9225,1,0,0,-67.1875,-0.8125,-0.6875,1.3125,-1.8125,4.1875,-37.1875,0.125,0.125,359.8125,-2.375,7.625,-2.45477771759033,62.5181045532227,-0.130595624446869,0.67069274187088,-12.513500213623,-17.9199504852295
9247,1,0,0,-64.8125,-1.625,-0.8125,1.25,-1.8125,6.0625,-32,0.1875,-0.0625,359.8125,-2.375,8.25,-2.30210590362549,61.0829925537109,-0.771816968917847,0.642711460590363,-10.8075189590454,-17.9306411743164
9267,1,0,0,-64.75,-1.125,-0.875,1.25,-1.75,7.3125,-25.8125,0.1875,-0.125,359.8125,-2.375,8.75,-2.11889982223511,58.899787902832,-0.283267349004745,0.64209908246994,-9.43282508850098,-17.9294528961182
9287,1,0,0,-60.9375,-1.5625,-0.875,1.25,-1.75,8.5,-19.375,0.3125,-0.125,359.8125,-2.375,9.1875,-2.10363292694092,55.6631469726562,-0.344336062669754,0.544831693172455,-7.99306106567383,-17.9390811920166
9307,1,0,0,-59.875,-1.3125,-1.0625,1.25,-1.6875,9.625,-13.5,0,-0.125,359.8125,-2.4375,9.5625,-2.24103736877441,52.7318496704102,-0.00845819711685181,0.518829345703125,-6.87203550338745,-17.9397010803223
9328,1,0,0,-54.875,-1.4375,-0.6875,1.25,-1.6875,10.75,-7.25,0.125,-0.125,359.75,-2.4375,9.875,-2.22577047348022,51.0219268798828,-0.634412407875061,0.508851885795593,-5.65009498596191,-17.9509391784668
9358,1,0,0,-53.3125,-1.1875,-1.125,1.25,-1.625,12.25,0.6875,-0.0625,-0.125,359.8125,-2.4375,10.125,-1.66088485717773,47.77001953125,-0.87868720293045,0.51080983877182,-4.22987127304077,-17.9764213562012
9379,1,0,0,-49.9375,-1.0625,-1.375,1.25,-1.625,13.25,5.4375,-0.1875,-0.6875,359.8125,-2.4375,10.125,-2.63798379898071,44.2433013916016,-1.76418340206146,0.444060891866684,-3.45779013633728,-17.9984760284424
9400,1,0,0,-46.1875,-2.5625,-1.625,1.25,-1.5625,14.1875,10.875,-0.5625,-0.4375,359.8125,-2.5,10.0625,-0.653251171112061,42.2738342285156,0.892305135726929,0.133074641227722,-2.47316884994507,-18.0013046264648
9422,1,0,0,-44.9375,-0.75,-0.375,1.25,-1.5625,15.0625,15.75,-0.1875,0,359.8125,-2.5,9.6875,-1.38607549667358,39.128791809082,-0.756549835205078,0.312260717153549,-1.99744415283203,-18.0036334991455
9442,1,0,0,-41.375,-0.875,-0.4375,1.25,-1.5625,15.9375,19.25,-0.25,-0.0625,359.8125,-2.5,9.3125,-2.05783128738403,36.6555099487305,-0.405404776334763,0.277485966682434,-1.31080198287964,-18.0243358612061
9463,1,0,0,-39.3125,-1.75,-1.3125,1.25,-1.5,16.875,25.25,-0.4375,0.0625,359.8125,-2.5,8.875,-0.485312223434448,33.6936798095703,-0.23746582865715,0.0619556829333305,-1.03757274150848,-18.0267848968506
9483,1,0,0,-36.125,-0.375,-0.5625,1.25,-1.5,17.625,28.1875,-0.125,0.0625,359.8125,-2.5,8.375,-1.61508321762085,31.8005504608154,-0.848152875900269,0.284051656723022,-0.509059906005859,-18.0258598327637
9505,1,0,0,-34.125,-0.5625,-0.375,1.25,-1.5,18.375,30.375,-0.5,0.1875,359.875,-2.5,7.8125,-0.607449531555176,28.6402454376221,-0.374870419502258,0.100744381546974,-0.347307592630386,-18.0364418029785
9526,1,0,0,-31.4375,-1.125,-0.9375,1.25,-1.4375,19,33.125,-0.375,-0.0625,359.875,-2.5,7.1875,-1.2028694152832,27.3578014373779,-0.619145214557648,0.153809100389481,0.105707719922066,-18.040979385376
9546,1,0,0,-29.875,-0.6875,-0.5625,1.25,-1.4375,19.6875,36.25,-0.5,0.0625,359.875,-2.5,6.5,-0.592182397842407,25.5715427398682,0.327419638633728,0.0990328639745712,0.28267514705658,-18.0457191467285
9567,1,0,0,-28,-0.75,-0.6875,1.25,-1.4375,20.25,36.9375,-0.375,-0.0625,359.875,-2.5,5.8125,-1.27920532226562,25.3425350189209,-0.0389925837516785,0.105935163795948,0.835313200950623,-18.0465450286865
9589,1,0,0,-26.625,-0.875,-0.625,1.25,-1.4375,21.0625,42.4375,-0.375,0.125,359.9375,-2.5,5.0625,-0.408976316452026,23.3883361816406,0.373221158981323,-0.00662912335246801,0.804502367973328,-18.0423030853271
9609,1,0,0,-25.75,-0.6875,-0.5,1.25,-1.375,21.5,43.125,-0.5,0.125,359.9375,-2.5,4.25,-0.882258892059326,22.25856590271,-0.832885682582855,0.154489144682884,1.12904667854309,-18.0381565093994
9630,1,0,0,-23.5625,-0.4375,-0.625,1.25,-1.4375,22.0625,46.5,-0.5625,0.125,359.9375,-2.5,3.3125,-0.668518304824829,20.5639095306396,-0.31380170583725,0.0168842654675245,1.05759239196777,-18.0455341339111
9652,1,0,0,-21.625,-0.8125,-0.625,1.25,-1.375,22.5,46.6875,-0.4375,-0.1875,0,-2.5,2.4375,-0.531113862991333,19.8921527862549,-0.0389925837516785,0.0775249525904655,1.37775754928589,-18.0426425933838
9673,1,0,0,-20.375,-0.25,-0.375,1.25,-1.375,22.9375,49.8125,-0.5625,0,0,-2.5,1.0625,-0.836457252502441,18.2891006469727,-0.405404776334763,0.10314454138279,1.31287515163422,-18.0468292236328
9693,1,0,0,-19,-0.5,-0.5625,1.25,-1.375,23.3125,50.25,-0.6875,-0.0625,0,-2.5,0.0625,-0.744854211807251,17.0219230651855,-0.23746582865715,0.0897866114974022,1.40086317062378,-18.0487689971924
9715,1,0,0,-17.75,-0.3125,-0.625,1.25,-1.375,23.6875,52.1875,-0.5625,-0.0625,0.0625,-2.5,-0.875,-0.699052572250366,16.1211605072021,-0.451206296682358,0.082161583006382,1.32096147537231,-18.0531597137451
9750,1,0,0,-15.875,-0.3125,-0.625,1.25,-1.375,24.375,53.4375,-0.625,0,0.0625,-2.5,-2.375,2.36964964866638,14.869252204895,-0.176397144794464,-0.259424448013306,1.52918541431427,-18.0623264312744
9770,1,0,0,-14.9375,-0.4375,-0.625,1.25,-1.375,24.625,56.25,-0.75,0.125,0.125,-2.5,-3.4375,-0.0883655548095703,13.3730697631836,-0.0847941040992737,-0.200946524739265,1.48625290393829,-18.0774822235107
9791,1,0,0,-12.875,-0.25,-0.5625,1.25,-1.375,24.875,56.375,-0.375,0.125,0.125,-2.5,-4.5625,-1.26393818855286,11.8310842514038,-1.12296199798584,-0.157975673675537,1.68156468868256,-18.0945377349854
9813,1,0,0,-11.9375,-0.75,-0.8125,1.25,-1.375,25.1875,57.375,-0.875,-0.0625,0.1875,-2.4375,-6.25,0.5833899974823,10.5486421585083,0.571694493293762,-0.256701529026031,1.50699734687805,-18.0887489318848
9835,1,0,0,-10.875,0.6875,0,1.25,-1.375,25.375,58.8125,-0.5625,0.125,0.1875,-2.4375,-7.375,-1.30973958969116,9.77001571655273,-1.18403077125549,0.0374683402478695,1.62831652164459,-18.0975208282471
9855,1,0,0,-9.9375,-0.875,-1.375,1.3125,-1.375,25.625,59.875,-0.875,0.0625,0.1875,-2.4375,-8.5,-0.653251171112061,8.89978694915771,-0.573343694210052,-0.0714577808976173,1.45155620574951,-18.10910987854
9876,1,0,0,-8.8125,-0.3125,-0.5,1.3125,-1.3125,25.75,60.125,-0.5,-0.0625,0.25,-2.4375,-9.6875,-0.546380996704102,7.41887092590332,-0.970290303230286,0.0906852334737778,1.45226383209229,-18.1143245697021
9899,1,0,0,-8.1875,-0.25,-0.8125,1.3125,-1.3125,25.9375,61.6875,-0.5,0.0625,0.25,-2.4375,-10.875,-0.241037368774414,6.71658086776733,-0.0847941040992737,-0.0178200043737888,1.19400715827942,-18.126838684082
9919,1,0,0,-7,-0.25,-0.5,1.3125,-1.3125,26.0625,61.25,-0.6875,-0.125,0.3125,-2.4375,-12.0625,-0.744854211807251,5.83108472824097,-1.00082457065582,0.0461517535150051,1.34019660949707,-18.1363143920898
9941,1,0,0,-6.1875,-0.1875,-0.375,1.3125,-1.3125,26.25,63.25,-0.5625,0.125,0.3125,-2.4375,-13.25,-0.775388479232788,4.56390905380249,-0.78708416223526,0.067574605345726,1.09131860733032,-18.1475296020508
9961,1,0,0,-5.25,-0.3125,-0.4375,1.3125,-1.3125,26.3125,63.9375,-0.75,0.0625,0.375,-2.4375,-15.125,-0.0578312873840332,3.92268753051758,-0.435939133167267,0.118372946977615,1.15227127075195,-18.1468448638916
9981,1,0,0,-4.0625,0,-0.0625,1.3125,-1.3125,26.375,64.625,-0.75,0.1875,0.375,-2.375,-16.375,-0.378442049026489,3.00665712356567,-0.848152875900269,0.0520082004368305,0.781221151351929,-18.1634140014648
10002,1,0,0,-2.625,-0.4375,-0.4375,1.3125,-1.3125,26.375,64.25,-0.5,0.1875,0.4375,-2.375,-17.625,0.110107660293579,1.93795478343964,-0.451206296682358,0.046848401427269,0.649384319782257,-18.1738147735596
10022,1,0,0,-2.125,-0.125,-0.375,1.3125,-1.3125,26.4375,63.75,-0.625,0.125,0.4375,-2.375,-18.875,0.232244968414307,0.701313614845276,-0.176397144794464,0.0425521172583103,0.442866832017899,-18.1742877960205
10042,1,0,0,-1.125,0,-0.125,1.3125,-1.3125,26.4375,64.5625,-0.5625,0,0.4375,-2.375,-19.5,0.00323748588562012,-0.550594806671143,0.0678776502609253,-0.0124087575823069,0.291515082120895,-18.1797847747803
10064,1,0,0,0.5625,0.25,-0.0625,1.3125,-1.3125,26.4375,64.0625,-0.75,-0.1875,0.5,-2.375,-21.3125,-0.0883655548095703,-1.46662545204163,-0.344336062669754,-0.00574103184044361,0.11662220954895,-18.1979484558105
10084,1,0,0,1.5625,-0.25,-0.5,1.3125,-1.3125,26.375,65.625,-0.5625,0.1875,0.5625,-2.375,-22.625,0.339115142822266,-2.48952603340149,-0.390137583017349,-0.000906914472579956,-0.182576209306717,-18.1964988708496
10105,1,0,0,2.75,0.125,-0.125,1.3125,-1.3125,26.3125,63.9375,-0.75,-0.1875,0.5625,-2.375,-23.8125,-0.0425641536712646,-3.80250310897827,-0.359603255987167,0.0864232406020164,-0.303713232278824,-18.2104415893555
10125,1,0,0,3.8125,-0.0625,-0.5,1.3125,-1.3125,26.25,64.9375,-0.6875,0.125,0.625,-2.3125,-25.0625,0.171176433563232,-4.99334287643433,-0.191664308309555,0.00537353521212935,-0.641040444374084,-18.2188777923584
10155,1,0,0,5.625,0.125,-0.25,1.3125,-1.3125,26,63.0625,-0.75,-0.3125,0.625,-2.3125,-26.9375,0.0337717533111572,-6.71853351593018,-0.542809367179871,0.0261253658682108,-0.879693806171417,-18.2323532104492
10176,1,0,0,6.75,0.0625,-0.125,1.3125,-1.3125,25.875,62.5,-0.75,0.125,0.6875,-2.3125,-28.125,0.0643060207366943,-7.87883949279785,-0.985557436943054,0.170961409807205,-1.14292657375336,-18.2370128631592
10196,1,0,0,8,0.0625,-0.375,1.3125,-1.3125,25.75,60.8125,-0.625,0.0625,0.6875,-2.3125,-29.3125,-0.241037368774414,-9.32922077178955,-1.15349638462067,0.136780977249146,-1.38698077201843,-18.2501201629639
10217,1,0,0,9.4375,-0.3125,-0.3125,1.3125,-1.3125,25.5625,61.125,-0.75,-0.0625,0.75,-2.3125,-30.5,0.858199238777161,-10.7796020507812,-0.0237253904342651,0.0745014548301697,-1.71433746814728,-18.2569313049316
10237,1,0,0,10.8125,0.375,0.0625,1.3125,-1.3125,25.375,59.875,-0.6875,0.125,0.75,-2.25,-31.6875,0.232244968414307,-11.9551753997803,-0.78708416223526,0.132209792733192,-2.05171513557434,-18.2666893005371
10257,1,0,0,12.0625,0.3125,-0.3125,1.3125,-1.3125,25.0625,59.9375,-0.5,0.0625,0.75,-2.25,-32.8125,0.858199238777161,-13.7719688415527,0.113679230213165,0.132831677794456,-2.36678218841553,-18.2697734832764
10278,1,0,0,13.8125,0.5,-0.0625,1.375,-1.3125,24.8125,57.8125,-0.6875,-0.125,0.8125,-2.25,-34,0.705527424812317,-15.1154804229736,-0.390137583017349,0.0302375182509422,-2.76218366622925,-18.2850360870361
10299,1,0,0,15.125,0.125,-0.375,1.375,-1.3125,24.4375,57.4375,-0.625,0.125,0.8125,-2.25,-35.0625,1.01087093353271,-16.8712062835693,0.128946363925934,0.0915848687291145,-3.17734384536743,-18.2795791625977
10321,1,0,0,16.9375,0.625,0.4375,1.375,-1.3125,24.125,55.6875,-0.625,-0.125,0.875,-2.25,-36.75,0.262779474258423,-18.5658626556396,-0.283267349004745,0.0300697330385447,-3.66167402267456,-18.2914142608643
10342,1,0,0,18.1875,0.5,-0.3125,1.375,-1.3125,23.8125,55.125,-0.5,0,0.875,-2.25,-37.75,0.858199238777161,-19.5887622833252,-0.298534542322159,0.144152671098709,-4.05596113204956,-18.2890663146973
10362,1,0,0,19.625,0.5625,0.375,1.375,-1.3125,23.25,50.875,-0.5,0.0625,0.9375,-2.25,-38.75,0.812397718429565,-21.3444881439209,-0.268000185489655,0.136279389262199,-4.50861549377441,-18.2929859161377
10383,1,0,0,21.3125,0.4375,0.0625,1.375,-1.3125,23,50.5,-0.5625,0.0625,0.9375,-2.25,-39.75,1.10247409343719,-23.0086097717285,0.15948075056076,0.168886706233025,-4.90778923034668,-18.2919254302979
10403,1,0,0,22.8125,0.6875,0.0625,1.375,-1.3125,22.25,47.25,-0.5,-0.125,0.9375,-2.25,-40.625,0.705527424812317,-24.3521213531494,-0.435939133167267,0.144894361495972,-5.3714714050293,-18.2997341156006
10423,1,0,0,24.5,0.5625,-0.1875,1.375,-1.3125,22,45.75,-0.4375,-0.0625,1,-2.25,-41.5625,1.20934426784515,-25.7567024230957,-0.420671939849854,0.268025875091553,-5.85368394851685,-18.2943706512451
10443,1,0,0,25.75,0.875,0.375,1.375,-1.3125,21.4375,42.625,-0.5,0.0625,1,-2.25,-42.375,1.65209233760834,-27.7719688415527,-0.252733021974564,0.182220935821533,-6.3230037689209,-18.3007011413574
10463,1,0,0,27.5625,0.3125,-0.125,1.375,-1.375,20.5625,41.75,-0.25,0.0625,1,-2.25,-43.1875,0.797130584716797,-29.0544109344482,-0.344336062669754,0.328101187944412,-6.84679985046387,-18.2967567443848
10484,1,0,0,28.9375,1,0.5625,1.4375,-1.375,20.25,38.625,-0.375,0,1.0625,-2.25,-44,1.52995491027832,-30.2147178649902,-0.909221529960632,0.272338896989822,-7.40113687515259,-18.3022861480713
10504,1,0,0,30.625,0.375,0.1875,1.4375,-1.375,19.625,36.875,-0.3125,-0.0625,1.0625,-2.25,-44.6875,1.04140532016754,-31.375020980835,-0.130595624446869,0.35375389456749,-7.91929531097412,-18.2950973510742
10524,1,0,0,31.625,1.1875,0.75,1.4375,-1.375,19.0625,33.1875,-0.375,-0.1875,1.0625,-2.25,-45.375,1.68262672424316,-32.886474609375,-0.329068899154663,0.303727477788925,-8.48727416992188,-18.3062438964844
10554,1,0,0,33.75,0.625,0.125,1.4375,-1.4375,17.625,30.3125,-0.125,-0.0625,1.0625,-2.25,-46.3125,0.5833899974823,-35.5582275390625,-0.87868720293045,0.283907920122147,-9.52078247070312,-18.3201465606689
10574,1,0,0,35.3125,1.0625,0.5,1.4375,-1.4375,17.3125,28.5625,-0.375,0.0625,1.125,-2.1875,-46.875,2.11010766029358,-35.8025054931641,1.01444256305695,0.147272884845734,-10.1640214920044,-18.3239936828613
10596,1,0,0,36.5625,0.75,0.1875,1.4375,-1.4375,16.1875,25.8125,-0.25,0,1.125,-2.1875,-47.4375,0.415451049804688,-39.100212097168,-1.00082457065582,0.372718930244446,-10.8098220825195,-18.3307075500488
10618,1,0,0,39.4375,0.9375,0.3125,1.4375,-1.4375,15.4375,24.25,-0.3125,-0.0625,1.125,-2.1875,-47.875,2.47651982307434,-39.4055557250977,0.770167708396912,0.232886433601379,-11.5645570755005,-18.3328247070312
10638,1,0,0,40.4375,1.0625,0.4375,1.5,-1.5,14.625,22.375,-0.25,0.125,1.125,-2.1875,-48.375,0.904000759124756,-41.985710144043,-0.832885682582855,0.459762990474701,-12.2446947097778,-18.3359088897705
10659,1,0,0,42.5625,0.8125,0.3125,1.5,-1.5,13.8125,19.4375,-0.25,-0.0625,1.125,-2.1875,-48.75,2.65972590446472,-41.8483047485352,0.968641042709351,0.292718261480331,-13.0480823516846,-18.3370685577393
10679,1,0,0,42.75,0.9375,0.375,1.5,-1.5,13,17.75,-0.125,0.1875,1.125,-2.1875,-49.125,1.16354274749756,-43.9246368408203,-0.680213928222656,0.463145077228546,-13.7242918014526,-18.3401756286621
10699,1,0,0,44.25,1.0625,0.375,1.5,-1.5625,12.125,14.8125,0.0625,-0.0625,1.125,-2.1875,-49.4375,2.04903888702393,-44.0925827026367,0.281618118286133,0.347499787807465,-14.5374088287354,-18.3508586883545
10719,1,0,0,45.4375,0.6875,0.25,1.5,-1.5625,11.25,13.125,-0.1875,0,1.125,-2.1875,-49.6875,2.01850461959839,-45.9704437255859,0.251083791255951,0.46552774310112,-15.2947444915771,-18.3472423553467
10739,1,0,0,46.6875,1.25,0.625,1.5,-1.5625,10.375,10.5,0.125,0.0625,1.125,-2.1875,-49.9375,1.27041292190552,-45.985710144043,-0.802351355552673,0.478999197483063,-16.034538269043,-18.3558921813965
10761,1,0,0,47.4375,0.9375,0.125,1.5625,-1.5625,9.4375,8.6875,-0.125,-0.0625,1.125,-2.1875,-50.1875,2.09484052658081,-47.6193008422852,-0.0389925837516785,0.549320757389069,-16.9555702209473,-18.3544044494629
10782,1,0,0,47.9375,1.125,0.6875,1.5625,-1.625,8.5,6.1875,-0.0625,0.125,1.125,-2.1875,-50.3125,1.89636719226837,-47.5734939575195,-0.0237253904342651,0.540917575359344,-17.8097705841064,-18.3590087890625
10803,1,0,0,49.625,1.3125,0.5,1.5625,-1.625,7.5625,3.4375,0,0.125,1.125,-2.1875,-50.4375,2.11010766029358,-49.2986831665039,-0.00845819711685181,0.638700544834137,-18.6169128417969,-18.3564472198486
10824,1,0,0,49.9375,1.25,0.5625,1.5625,-1.6875,6.625,2.1875,0,0,1.125,-2.1875,-50.4375,2.38491678237915,-47.4360885620117,0.15948075056076,0.583724975585938,-19.4937896728516,-18.3508243560791
10844,1,0,0,50.125,1.1875,0.8125,1.5625,-1.6875,5.625,-0.5,0.0625,0.1875,1.125,-2.1875,-50.4375,2.56812286376953,-47.7108993530273,0.373221158981323,0.581186950206757,-20.2856464385986,-18.347131729126
10864,1,0,0,48.875,1.4375,0.8125,1.5625,-1.6875,4.6875,-1.875,0.375,0.125,1.125,-2.125,-50.4375,2.4459855556488,-47.3597564697266,0.190015077590942,0.640285789966583,-21.1161117553711,-18.3387298583984
10886,1,0,0,49.3125,1.8125,1.125,1.5625,-1.75,3.75,-4.25,0.5,-0.0625,1.125,-2.125,-50.375,2.00323748588562,-46.6574630737305,0.0831448435783386,0.805644750595093,-21.8687076568604,-18.3274402618408
10907,1,0,0,48.4375,1.875,1.25,1.5625,-1.8125,2.3125,-6,0.0625,0.25,1.125,-2.125,-50.25,1.94216871261597,-46.8406677246094,-0.161129951477051,0.778135538101196,-22.6532745361328,-18.3287773132324
10927,1,0,0,48.6875,1.0625,0.5,1.5625,-1.8125,1.875,-7.5625,0.1875,0.1875,1.125,-2.125,-50.125,2.64445877075195,-47.4666290283203,0.663297533988953,0.804749250411987,-23.464958190918,-18.3178424835205
10957,1,0,0,49.25,1.75,0.9375,1.5625,-1.875,0,-10.1875,0.125,0.125,1.125,-2.125,-49.875,2.04903888702393,-47.4818954467773,0.098412036895752,0.876005589962006,-24.7793941497803,-18.3148651123047
10978,1,0,0,49.25,1,0.5625,1.625,-1.875,-0.4375,-12.0625,0.0625,0.125,1.125,-2.125,-49.625,1.60629081726074,-48.3215866088867,0.098412036895752,0.935779333114624,-25.6078395843506,-18.314323425293
10999,1,0,0,49.1875,1.1875,0.8125,1.625,-1.9375,-1.875,-13.625,0.3125,0.0625,1.125,-2.125,-49.375,2.53758859634399,-46.016242980957,1.10604560375214,0.928146183490753,-26.3812942504883,-18.3053035736084
11019,1,0,0,48,1.5,0.8125,1.5625,-1.9375,-2.8125,-15.125,0.375,0,1.125,-2.125,-49.125,1.75896263122559,-46.5047912597656,-0.176397144794464,1.00354373455048,-27.0505924224854,-18.3027610778809
11040,1,0,0,47.5,1.125,0.75,1.625,-1.9375,-3.75,-16.4375,0.3125,0.125,1.125,-2.125,-48.8125,1.74369549751282,-45.3902893066406,0.388488411903381,0.984355568885803,-27.8362789154053,-18.2994499206543
11060,1,0,0,46.8125,1.1875,1.0625,1.625,-2,-4.625,-18.4375,0.1875,-0.125,1.0625,-2.125,-48.4375,2.61392450332642,-45.3292236328125,0.938106656074524,0.99125748872757,-28.5095100402832,-18.2849521636963
11080,1,0,0,46.5625,1.5625,1.3125,1.5625,-2,-5.5625,-19.75,0.25,0,1.0625,-2.125,-48.125,1.75896263122559,-44.3673858642578,0.388488411903381,1.08396446704865,-29.2354698181152,-18.2759552001953
11102,1,0,0,45.5625,1.1875,0.9375,1.5625,-2.0625,-6.4375,-21.6875,0.5,-0.125,1.0625,-2.125,-47.6875,1.78949689865112,-44.0315093994141,0.648030400276184,1.09317457675934,-29.9947853088379,-18.270544052124
11123,1,0,0,45.375,1.125,0.6875,1.5625,-2.0625,-7.3125,-23,0.25,0.0625,1.0625,-2.125,-47.0625,2.20171070098877,-43.1460113525391,0.648030400276184,1.00894951820374,-30.713508605957,-18.2608051300049
11143,1,0,0,44.625,1.3125,1.125,1.5625,-2.0625,-8.1875,-25.375,0.4375,0,1.0625,-2.125,-46.5625,1.62155795097351,-42.4589920043945,0.0373433232307434,1.22029089927673,-31.3179473876953,-18.2463340759277
11163,1,0,0,43.5,1.4375,1.0625,1.5625,-2.125,-9.0625,-26.4375,0.625,0,1,-2.125,-46.0625,1.86583280563354,-40.2452545166016,0.648030400276184,1.13013446331024,-31.9022216796875,-18.2492237091064
11183,1,0,0,42,0.75,0.6875,1.5625,-2.125,-9.875,-28.6875,0.1875,0.1875,1,-2.125,-45.5,2.24751210212708,-38.4895248413086,0.663297533988953,1.14097499847412,-32.4722290039062,-18.2320499420166
11203,1,0,0,39.6875,1.875,1.125,1.5625,-2.125,-10.625,-29.25,0.5,0.125,1,-2.125,-45.1875,0.827664852142334,-37.6651000976562,-0.0847941040992737,1.25277721881866,-32.9940490722656,-18.2300262451172
11223,1,0,0,38.9375,0.5,0.5,1.5625,-2.125,-11.375,-31,0.3125,0.0625,1,-2.125,-44.3125,1.11774122714996,-35.5429611206055,0.0678776502609253,1.21650433540344,-33.5584144592285,-18.2268142700195
11243,1,0,0,36.75,0.9375,0.75,1.5625,-2.125,-12.125,-32.25,0.3125,0,1,-2.125,-44,1.63682520389557,-34.871208190918,0.40375554561615,1.18660449981689,-34.0967712402344,-18.2213115692139
